name,Type,Time,Price
AZO,ASK,04/04/2016 09:26:06.623,808.89
KSU,ASK,04/04/2016 09:26:06.624,86.29
WAT,ASK,04/04/2016 09:26:06.864,134.29
LEN,ASK,04/04/2016 09:26:06.865,47.69
PRU,ASK,04/04/2016 09:26:06.865,73.65
PSX,ASK,04/04/2016 09:26:06.866,86.36
MCHP,BID,04/04/2016 09:26:06.866,45.87
AKAM,BID,04/04/2016 09:26:06.866,54.25
AME,ASK,04/04/2016 09:26:06.867,50.33
WHR,ASK,04/04/2016 09:26:06.868,184.12
BLK,ASK,04/04/2016 09:26:06.869,344.1
PWR,ASK,04/04/2016 09:26:06.869,22.6
ANTM,ASK,04/04/2016 09:26:06.870,142.48
HCA,ASK,04/04/2016 09:26:06.871,79.63
JEC,ASK,04/04/2016 09:26:06.872,44
HIG,ASK,04/04/2016 09:26:06.872,47.11
HCP,ASK,04/04/2016 09:26:06.872,32.88
DD,ASK,04/04/2016 09:26:06.874,64.26
LYB,ASK,04/04/2016 09:26:06.876,87.91
RHT,ASK,04/04/2016 09:26:06.877,76.02
UPS,ASK,04/04/2016 09:26:06.877,105.84
OI,ASK,04/04/2016 09:26:07.114,16.27
OKE,ASK,04/04/2016 09:26:07.115,28.98
KMX,ASK,04/04/2016 09:26:07.116,52.04
MLM,ASK,04/04/2016 09:26:07.117,163.27
BXLT,ASK,04/04/2016 09:26:07.118,41.15
LM,ASK,04/04/2016 09:26:07.119,34.61
GME,BID,04/04/2016 09:26:07.121,30.5
PM,ASK,04/04/2016 09:26:07.365,100.17
BLL,ASK,04/04/2016 09:26:07.365,72.16
SHW,ASK,04/04/2016 09:26:07.366,288.93
SEE,ASK,04/04/2016 09:26:07.367,49.29
AFL,BID,04/04/2016 09:26:07.616,63.5
FIS,ASK,04/04/2016 09:26:07.616,65.44
CMA,BID,04/04/2016 09:26:07.866,37.47
YHOO,BID,04/04/2016 09:26:07.867,36.54
CXO,BID,04/04/2016 09:26:07.867,100.33
XEC,ASK,04/04/2016 09:26:08.116,101.94
EOG,BID,04/04/2016 09:26:08.116,71.48
FTI,BID,04/04/2016 09:26:08.366,27.07
PRGO,BID,04/04/2016 09:26:08.867,126.97
VMC,BID,04/04/2016 09:26:08.867,106.1
MHFI,BID,04/04/2016 09:26:08.867,98.36
WYN,BID,04/04/2016 09:26:08.868,74.58
DOV,BID,04/04/2016 09:26:08.868,63.56
BEN,BID,04/04/2016 09:26:09.117,38.8
LYB,ASK,04/04/2016 09:26:09.118,87.79
GGP,BID,04/04/2016 09:26:09.118,29.17
SCHW,BID,04/04/2016 09:26:09.119,28.16
AIZ,ASK,04/04/2016 09:26:09.119,78.74
PRGO,BID,04/04/2016 09:26:09.367,126.99
VMC,BID,04/04/2016 09:26:09.368,106.42
DD,BID,04/04/2016 09:26:09.368,63.43
WYN,BID,04/04/2016 09:26:09.369,74.93
BEN,BID,04/04/2016 09:26:09.618,39.14
GGP,BID,04/04/2016 09:26:09.619,29.31
WM,BID,04/04/2016 09:26:09.619,58.57
HST,BID,04/04/2016 09:26:09.620,15.75
BWA,BID,04/04/2016 09:26:09.869,37.25
CPGX,BID,04/04/2016 09:26:10.119,25.05
NBL,BID,04/04/2016 09:26:10.120,30.56
ANTM,BID,04/04/2016 09:26:10.369,140.91
NUE,BID,04/04/2016 09:26:10.370,46.9
BWA,BID,04/04/2016 09:26:10.371,37.35
CVS,BID,04/04/2016 09:26:10.371,103.6
EL,ASK,04/04/2016 09:26:10.371,103.71
HCP,ASK,04/04/2016 09:26:10.619,32.86
COG,ASK,04/04/2016 09:26:10.620,23.12
IPG,BID,04/04/2016 09:26:10.620,22.78
GWW,BID,04/04/2016 09:26:10.870,194
NUE,BID,04/04/2016 09:26:10.871,47.07
JNPR,BID,04/04/2016 09:26:10.871,25.37
CAT,BID,04/04/2016 09:26:10.872,76.11
PCLN,BID,04/04/2016 09:26:11.121,1276
THC,ASK,04/04/2016 09:26:11.370,29.83
XL,BID,04/04/2016 09:26:11.371,36.84
GWW,BID,04/04/2016 09:26:11.371,232.38
GWW,ASK,04/04/2016 09:26:11.371,235.95
SCG,ASK,04/04/2016 09:26:11.372,71.65
COP,BID,04/04/2016 09:26:11.372,39.47
TAP,ASK,04/04/2016 09:26:11.373,97.7
JWN,BID,04/04/2016 09:26:11.374,56.67
DE,ASK,04/04/2016 09:26:11.374,76.84
FMC,BID,04/04/2016 09:26:11.374,39.73
AFL,BID,04/04/2016 09:26:11.375,63.32
CBS,ASK,04/04/2016 09:26:11.621,56.3
RSG,BID,04/04/2016 09:26:11.621,46.53
EMR,ASK,04/04/2016 09:26:11.621,55.87
MAC,ASK,04/04/2016 09:26:11.622,80.53
MLM,ASK,04/04/2016 09:26:11.622,163.31
C,BID,04/04/2016 09:26:11.622,42.3
MJN,OPEN,04/04/2016 09:26:11.871,84.4
MJN,TRADE,04/04/2016 09:26:11.872,84.4
MJN,ASK,04/04/2016 09:26:11.873,86.88
THC,ASK,04/04/2016 09:26:11.873,29.31
LLY,BID,04/04/2016 09:26:11.874,72.74
JWN,BID,04/04/2016 09:26:11.874,56.53
ALLE,ASK,04/04/2016 09:26:11.874,65.95
FMC,BID,04/04/2016 09:26:11.875,40.02
DO,ASK,04/04/2016 09:26:12.122,21.38
CBS,ASK,04/04/2016 09:26:12.122,55.62
RSG,BID,04/04/2016 09:26:12.123,46.59
EMR,BID,04/04/2016 09:26:12.123,54.34
MA,BID,04/04/2016 09:26:12.123,95.25
MLM,ASK,04/04/2016 09:26:12.123,165
BA,BID,04/04/2016 09:26:12.124,126.21
MJN,BID,04/04/2016 09:26:12.442,79.17
MJN,ASK,04/04/2016 09:26:12.442,86.73
LLY,BID,04/04/2016 09:26:12.443,72.86
JWN,BID,04/04/2016 09:26:12.443,56.74
ZTS,ASK,04/04/2016 09:26:12.443,48.47
DE,BID,04/04/2016 09:26:12.444,76.09
EMR,BID,04/04/2016 09:26:12.622,54.5
EMR,ASK,04/04/2016 09:26:12.623,55.14
MLM,ASK,04/04/2016 09:26:12.623,163.13
TXT,ASK,04/04/2016 09:26:12.872,37
PSA,ASK,04/04/2016 09:26:12.874,297.39
TXT,ASK,04/04/2016 09:26:13.373,36.91
LH,BID,04/04/2016 09:26:13.373,117.71
LH,ASK,04/04/2016 09:26:13.374,120.83
PSA,ASK,04/04/2016 09:26:13.623,297.26
LH,BID,04/04/2016 09:26:13.874,118
LH,ASK,04/04/2016 09:26:13.874,119.15
VRTX,ASK,04/04/2016 09:26:13.875,81.94
PSA,ASK,04/04/2016 09:26:14.124,277.51
NVDA,ASK,04/04/2016 09:26:15.376,36.5
CVS,BID,04/04/2016 09:26:15.376,103.51
AAPL,BID,04/04/2016 09:26:15.377,110.61
PXD,BID,04/04/2016 09:26:15.626,138.56
XEC,ASK,04/04/2016 09:26:16.127,101.93
WFC,ASK,04/04/2016 09:26:16.127,48.54
USB,ASK,04/04/2016 09:26:16.127,40.97
EL,ASK,04/04/2016 09:26:16.377,103.7
TE,BID,04/04/2016 09:26:17.128,27.4
WYNN,BID,04/04/2016 09:26:17.378,94.5
IVZ,BID,04/04/2016 09:26:17.379,31.24
IVZ,ASK,04/04/2016 09:26:17.379,31.69
ETFC,BID,04/04/2016 09:26:17.879,22.01
PXD,ASK,04/04/2016 09:26:17.880,142.92
UNM,BID,04/04/2016 09:26:18.129,31.14
UNM,ASK,04/04/2016 09:26:18.130,32.08
TE,BID,04/04/2016 09:26:18.130,27.42
AIG,ASK,04/04/2016 09:26:18.130,55.55
PYPL,ASK,04/04/2016 09:26:18.131,39.58
UNM,BID,04/04/2016 09:26:18.630,31.19
UNM,ASK,04/04/2016 09:26:18.631,31.5
AIG,ASK,04/04/2016 09:26:18.631,55.16
PYPL,ASK,04/04/2016 09:26:18.631,39.6
TE,BID,04/04/2016 09:26:20.132,27.46
EW,TRADE,04/04/2016 09:26:20.633,100.48
AAP,BID,04/04/2016 09:26:20.634,148.94
K,BID,04/04/2016 09:26:20.634,76.14
ABBV,BID,04/04/2016 09:26:20.634,57.12
STZ,BID,04/04/2016 09:26:20.635,151.32
CHD,BID,04/04/2016 09:26:20.883,91.89
ACN,BID,04/04/2016 09:26:20.884,115.33
SWN,BID,04/04/2016 09:26:20.885,7.67
KMI,BID,04/04/2016 09:26:20.885,17.19
AEE,BID,04/04/2016 09:26:20.885,49.57
SYK,BID,04/04/2016 09:26:20.886,98.69
MCO,ASK,04/04/2016 09:26:20.886,101.75
KO,BID,04/04/2016 09:26:20.887,46.69
AES,BID,04/04/2016 09:26:20.887,11.2
KR,BID,04/04/2016 09:26:21.134,37.55
CLX,BID,04/04/2016 09:26:21.134,124.91
TE,BID,04/04/2016 09:26:21.134,27.38
PH,BID,04/04/2016 09:26:21.134,109.76
FLS,BID,04/04/2016 09:26:21.384,40.75
PHM,BID,04/04/2016 09:26:21.384,17.97
KIM,ASK,04/04/2016 09:26:21.385,29.36
PM,BID,04/04/2016 09:26:21.385,99.28
AMP,BID,04/04/2016 09:26:21.386,89.57
CPB,BID,04/04/2016 09:26:21.635,63.9
ARG,BID,04/04/2016 09:26:21.885,137.29
MCK,BID,04/04/2016 09:26:21.885,150
KIM,ASK,04/04/2016 09:26:21.885,28.94
MDT,BID,04/04/2016 09:26:21.886,73.9
CVS,BID,04/04/2016 09:26:21.886,103.5
CVX,BID,04/04/2016 09:26:21.886,93.53
ESS,ASK,04/04/2016 09:26:21.887,-1
D,BID,04/04/2016 09:26:22.135,73.94
MMM,BID,04/04/2016 09:26:22.136,165.97
XL,BID,04/04/2016 09:26:22.456,36.85
URI,BID,04/04/2016 09:26:22.457,56.79
UPS,BID,04/04/2016 09:26:22.457,104.32
BA,BID,04/04/2016 09:26:22.457,126.22
DGX,BID,04/04/2016 09:26:22.458,66.9
HCN,BID,04/04/2016 09:26:22.459,68.66
BBT,BID,04/04/2016 09:26:22.459,32.89
ESS,ASK,04/04/2016 09:26:22.460,234.55
MLM,ASK,04/04/2016 09:26:22.636,163.19
RTN,BID,04/04/2016 09:26:22.636,120.9
HON,BID,04/04/2016 09:26:22.637,111.03
DTE,BID,04/04/2016 09:26:22.637,89.05
VTR,BID,04/04/2016 09:26:22.637,61.43
NEE,BID,04/04/2016 09:26:22.886,118.22
CPGX,BID,04/04/2016 09:26:22.887,25.07
NLSN,BID,04/04/2016 09:26:22.887,48.08
ED,BID,04/04/2016 09:26:22.887,76.25
WHR,BID,04/04/2016 09:26:23.138,182.51
SIG,BID,04/04/2016 09:26:23.139,123.22
IBM,BID,04/04/2016 09:26:23.140,151.46
WMT,BID,04/04/2016 09:26:23.140,68.8
SLB,BID,04/04/2016 09:26:23.141,71
SO,BID,04/04/2016 09:26:23.387,51.3
MKC,BID,04/04/2016 09:26:23.388,96.87
WY,BID,04/04/2016 09:26:23.388,30.91
CAG,BID,04/04/2016 09:26:23.388,44.76
CB,BID,04/04/2016 09:26:23.389,118.68
XRX,BID,04/04/2016 09:26:23.637,11
JCI,BID,04/04/2016 09:26:23.638,37.5
CBS,BID,04/04/2016 09:26:23.638,54.81
ESV,BID,04/04/2016 09:26:23.638,9.28
CCE,BID,04/04/2016 09:26:23.639,46.46
ZTS,BID,04/04/2016 09:26:23.639,43.01
CCL,BID,04/04/2016 09:26:23.639,52.29
ETR,BID,04/04/2016 09:26:23.640,78.5
ESRX,ASK,04/04/2016 09:26:24.138,70.46
SYMC,ASK,04/04/2016 09:26:24.138,18.75
USB,ASK,04/04/2016 09:26:24.139,41
EL,ASK,04/04/2016 09:26:24.388,103.69
EW,ASK,04/04/2016 09:26:24.639,101.9
F,ASK,04/04/2016 09:26:24.639,13.15
USB,ASK,04/04/2016 09:26:24.640,40.96
FB,TRADE,04/04/2016 09:26:24.890,114.26
XEC,ASK,04/04/2016 09:26:25.139,101.92
ADBE,ASK,04/04/2016 09:26:25.140,95.64
LRCX,ASK,04/04/2016 09:26:25.390,83.58
PRGO,BID,04/04/2016 09:26:25.390,126.98
LRCX,ASK,04/04/2016 09:26:25.890,84
PRGO,BID,04/04/2016 09:26:25.891,126.99
ESRX,ASK,04/04/2016 09:26:26.141,70.48
LLTC,BID,04/04/2016 09:26:26.141,41.68
MCHP,BID,04/04/2016 09:26:26.141,46.01
ETFC,BID,04/04/2016 09:26:27.142,22
VAR,BID,04/04/2016 09:26:27.143,80.66
EW,TRADE,04/04/2016 09:26:27.643,100.47
EW,ASK,04/04/2016 09:26:27.644,100.45
EW,TRADE,04/04/2016 09:26:28.143,100.45
ESV,BID,04/04/2016 09:26:28.393,9.29
PRGO,BID,04/04/2016 09:26:28.894,126.98
GOOG,ASK,04/04/2016 09:26:28.895,750.97
ATVI,BID,04/04/2016 09:26:29.144,34
PRGO,BID,04/04/2016 09:26:29.397,126.99
PRGO,BID,04/04/2016 09:26:29.904,127.02
LLTC,BID,04/04/2016 09:26:29.969,41.58
F,TRADE,04/04/2016 09:26:30.147,13.13
MOS,TRADE,04/04/2016 09:26:30.148,26.2
MOS,ASK,04/04/2016 09:26:30.150,27.34
WFC,BID,04/04/2016 09:26:30.150,48.41
USB,ASK,04/04/2016 09:26:30.151,40.99
QRVO,ASK,04/04/2016 09:26:30.397,52.74
WFC,BID,04/04/2016 09:26:30.648,48.3
F,BID,04/04/2016 09:26:30.648,13.11
EW,ASK,04/04/2016 09:26:30.649,101.9
MOS,BID,04/04/2016 09:26:30.649,25.95
USB,ASK,04/04/2016 09:26:30.650,41
MCO,BID,04/04/2016 09:26:30.898,95.44
PH,BID,04/04/2016 09:26:31.149,109.63
PRGO,BID,04/04/2016 09:26:31.149,127.05
PXD,ASK,04/04/2016 09:26:31.398,142.91
CHRW,BID,04/04/2016 09:26:31.399,69.78
CMCSA,BID,04/04/2016 09:26:31.399,61.3
COST,BID,04/04/2016 09:26:31.399,157.74
CTSH,BID,04/04/2016 09:26:31.399,59.65
EL,ASK,04/04/2016 09:26:31.400,103.68
DLTR,BID,04/04/2016 09:26:31.400,82.93
EBAY,BID,04/04/2016 09:26:31.400,23.66
EXPD,BID,04/04/2016 09:26:31.401,41.83
ESRX,BID,04/04/2016 09:26:31.401,68.81
EXPE,BID,04/04/2016 09:26:31.402,107.14
FOX,BID,04/04/2016 09:26:31.402,27.71
FSLR,BID,04/04/2016 09:26:31.649,67
PH,BID,04/04/2016 09:26:31.649,110.76
GT,BID,04/04/2016 09:26:31.649,32.02
HAS,BID,04/04/2016 09:26:31.650,78.69
HBAN,BID,04/04/2016 09:26:31.650,9.41
KHC,BID,04/04/2016 09:26:31.650,78.82
LLTC,BID,04/04/2016 09:26:31.650,41.5
MAR,BID,04/04/2016 09:26:31.651,66.82
MDLZ,BID,04/04/2016 09:26:31.651,40.73
MNST,BID,04/04/2016 09:26:31.652,127.41
NWSA,BID,04/04/2016 09:26:31.900,12.3
PCAR,BID,04/04/2016 09:26:31.900,49.34
PYPL,BID,04/04/2016 09:26:31.900,39.22
PXD,ASK,04/04/2016 09:26:31.901,142.9
ROST,BID,04/04/2016 09:26:31.901,57.54
SPLS,BID,04/04/2016 09:26:31.901,11.1
TROW,BID,04/04/2016 09:26:32.149,69.84
TXN,BID,04/04/2016 09:26:32.150,57.22
URBN,BID,04/04/2016 09:26:32.150,34.11
VIAB,BID,04/04/2016 09:26:32.150,40.07
VRSN,BID,04/04/2016 09:26:32.151,86.07
WBA,BID,04/04/2016 09:26:32.151,86.14
XLNX,BID,04/04/2016 09:26:32.151,46.37
ZION,BID,04/04/2016 09:26:32.151,22.17
ADI,BID,04/04/2016 09:26:32.152,56.4
ADP,BID,04/04/2016 09:26:32.152,85.33
ADSK,BID,04/04/2016 09:26:32.152,52.59
AMAT,BID,04/04/2016 09:26:32.153,21.26
ATVI,BID,04/04/2016 09:26:32.153,33.96
PRGO,BID,04/04/2016 09:26:32.470,127.03
FB,ASK,04/04/2016 09:26:32.900,114.28
AEE,ASK,04/04/2016 09:26:32.901,51.86
PRGO,BID,04/04/2016 09:26:32.901,127.05
AAP,BID,04/04/2016 09:26:33.151,159.81
AAP,ASK,04/04/2016 09:26:33.151,162.08
A,ASK,04/04/2016 09:26:33.151,40.72
ABBV,BID,04/04/2016 09:26:33.152,57.19
ABC,ASK,04/04/2016 09:26:33.152,87.46
ACN,BID,04/04/2016 09:26:33.152,115.37
ADM,ASK,04/04/2016 09:26:33.153,36.85
AES,BID,04/04/2016 09:26:33.401,11.28
AEE,BID,04/04/2016 09:26:33.401,50.2
AEE,ASK,04/04/2016 09:26:33.401,51.6
AMZN,BID,04/04/2016 09:26:33.402,598.22
AMP,BID,04/04/2016 09:26:33.402,90.55
AMP,ASK,04/04/2016 09:26:33.402,97.88
AN,BID,04/04/2016 09:26:33.403,40.05
ARG,BID,04/04/2016 09:26:33.651,138.48
ARG,ASK,04/04/2016 09:26:33.652,142.93
A,ASK,04/04/2016 09:26:33.653,40.75
AAP,BID,04/04/2016 09:26:33.653,159.68
AAP,ASK,04/04/2016 09:26:33.653,162.21
AXP,ASK,04/04/2016 09:26:33.902,61.34
AEE,BID,04/04/2016 09:26:33.902,50.16
AEE,ASK,04/04/2016 09:26:33.902,51.64
BBT,BID,04/04/2016 09:26:33.902,33.15
BBT,ASK,04/04/2016 09:26:33.903,33.85
BHI,ASK,04/04/2016 09:26:33.903,43.27
SYMC,ASK,04/04/2016 09:26:33.903,18.8
XEC,ASK,04/04/2016 09:26:33.904,101.91
BSX,ASK,04/04/2016 09:26:34.153,19.04
ALLE,ASK,04/04/2016 09:26:34.153,65.9
CAG,BID,04/04/2016 09:26:34.153,45.23
CAG,ASK,04/04/2016 09:26:34.153,45.96
CB,BID,04/04/2016 09:26:34.403,120.47
CB,ASK,04/04/2016 09:26:34.403,122.43
CBS,BID,04/04/2016 09:26:34.404,54.98
CCE,BID,04/04/2016 09:26:34.404,49.3
CCL,BID,04/04/2016 09:26:34.404,52.48
CCL,ASK,04/04/2016 09:26:34.404,53.24
CHD,BID,04/04/2016 09:26:34.405,92.96
CLX,BID,04/04/2016 09:26:34.653,125.83
AN,BID,04/04/2016 09:26:34.654,40
ARG,BID,04/04/2016 09:26:34.654,138.37
ARG,ASK,04/04/2016 09:26:34.654,143.04
COG,ASK,04/04/2016 09:26:34.654,23.01
COF,ASK,04/04/2016 09:26:34.655,71.25
LLTC,BID,04/04/2016 09:26:34.655,41.52
BAC,BID,04/04/2016 09:26:34.655,13.57
CPB,BID,04/04/2016 09:26:34.656,64.36
CPGX,ASK,04/04/2016 09:26:34.656,25.22
CRM,ASK,04/04/2016 09:26:34.903,76.51
CCE,BID,04/04/2016 09:26:34.904,49.26
CVS,ASK,04/04/2016 09:26:34.904,105.19
CVX,BID,04/04/2016 09:26:34.904,93.79
CVX,ASK,04/04/2016 09:26:34.904,94.62
D,BID,04/04/2016 09:26:34.905,74.84
DAL,ASK,04/04/2016 09:26:34.905,47.46
DGX,BID,04/04/2016 09:26:35.154,68.69
DHR,ASK,04/04/2016 09:26:35.154,96.01
DOW,ASK,04/04/2016 09:26:35.155,51.39
DTE,BID,04/04/2016 09:26:35.155,89.68
ED,BID,04/04/2016 09:26:35.404,76.47
ED,ASK,04/04/2016 09:26:35.404,77.49
EOG,ASK,04/04/2016 09:26:35.405,72.62
ESV,BID,04/04/2016 09:26:35.655,9.54
ETN,ASK,04/04/2016 09:26:35.655,63.92
ETR,BID,04/04/2016 09:26:35.655,78.99
FE,ASK,04/04/2016 09:26:35.905,36.89
FLS,BID,04/04/2016 09:26:35.905,41.49
FLS,ASK,04/04/2016 09:26:35.906,44.18
GIS,ASK,04/04/2016 09:26:36.155,65.58
GPC,ASK,04/04/2016 09:26:36.156,100.22
VRTX,ASK,04/04/2016 09:26:36.156,82
HAL,ASK,04/04/2016 09:26:36.157,35.24
HCN,BID,04/04/2016 09:26:36.406,68.75
HD,ASK,04/04/2016 09:26:36.406,136.95
HON,BID,04/04/2016 09:26:36.407,112.12
HON,ASK,04/04/2016 09:26:36.407,115.38
HOT,ASK,04/04/2016 09:26:36.407,79.91
IBM,BID,04/04/2016 09:26:36.656,151.54
FLR,ASK,04/04/2016 09:26:36.657,54.15
RRC,ASK,04/04/2016 09:26:36.657,38.02
JCI,BID,04/04/2016 09:26:36.657,37.77
JCI,ASK,04/04/2016 09:26:36.657,39.57
JNJ,ASK,04/04/2016 09:26:36.906,109.53
NWSA,BID,04/04/2016 09:26:36.907,12.28
K,BID,04/04/2016 09:26:36.907,76.71
KR,BID,04/04/2016 09:26:36.908,37.7
KSS,ASK,04/04/2016 09:26:36.908,46.33
URBN,BID,04/04/2016 09:26:37.157,34.08
LNC,ASK,04/04/2016 09:26:37.157,40.29
LOW,ASK,04/04/2016 09:26:37.158,77.95
ZION,BID,04/04/2016 09:26:37.158,22.15
MAS,ASK,04/04/2016 09:26:37.158,32.44
MCK,BID,04/04/2016 09:26:37.407,154.23
MDT,BID,04/04/2016 09:26:37.408,75.16
MJN,ASK,04/04/2016 09:26:37.408,86.46
MMM,BID,04/04/2016 09:26:37.409,166.43
MMM,ASK,04/04/2016 09:26:37.409,168.16
MOS,ASK,04/04/2016 09:26:37.409,27.07
MRK,ASK,04/04/2016 09:26:37.410,53.9
NBL,ASK,04/04/2016 09:26:37.410,32.8
NLSN,BID,04/04/2016 09:26:37.657,48.94
NLSN,ASK,04/04/2016 09:26:37.658,54.06
NOV,ASK,04/04/2016 09:26:37.908,29.89
OMC,ASK,04/04/2016 09:26:38.158,84.25
OXY,ASK,04/04/2016 09:26:38.159,69.22
PYPL,ASK,04/04/2016 09:26:38.159,39.58
PG,ASK,04/04/2016 09:26:38.159,83.8
FB,TRADE,04/04/2016 09:26:38.409,114.28
PHM,BID,04/04/2016 09:26:38.410,18.13
PM,BID,04/04/2016 09:26:38.411,99.45
PNR,ASK,04/04/2016 09:26:38.411,54.23
FB,ASK,04/04/2016 09:26:38.411,114.44
PX,ASK,04/04/2016 09:26:38.411,115.7
RF,ASK,04/04/2016 09:26:38.659,8.02
RIG,ASK,04/04/2016 09:26:38.659,8.7
PYPL,ASK,04/04/2016 09:26:38.659,39.6
RTN,BID,04/04/2016 09:26:38.909,122.56
RTN,ASK,04/04/2016 09:26:38.909,124.12
SE,ASK,04/04/2016 09:26:38.910,31.11
SLB,BID,04/04/2016 09:26:39.159,71.91
SLB,ASK,04/04/2016 09:26:39.160,72.73
SO,BID,04/04/2016 09:26:39.160,51.31
EW,BID,04/04/2016 09:26:39.160,100.5
STZ,BID,04/04/2016 09:26:39.410,151.96
STZ,ASK,04/04/2016 09:26:39.410,154.04
SWN,BID,04/04/2016 09:26:39.410,7.68
SYK,BID,04/04/2016 09:26:39.411,102.73
TE,BID,04/04/2016 09:26:39.411,27.41
AMZN,TRADE,04/04/2016 09:26:39.911,598.22
ROP,ASK,04/04/2016 09:26:39.912,185.89
TWX,ASK,04/04/2016 09:26:39.912,73.75
UNH,ASK,04/04/2016 09:26:39.912,130.61
URI,BID,04/04/2016 09:26:39.913,57.17
UPS,BID,04/04/2016 09:26:39.913,104.63
AMZN,BID,04/04/2016 09:26:39.913,597.25
UTX,ASK,04/04/2016 09:26:39.913,100.9
VAR,ASK,04/04/2016 09:26:39.914,89.76
VTR,BID,04/04/2016 09:26:40.161,61.49
ESRX,ASK,04/04/2016 09:26:40.161,70.44
PYPL,ASK,04/04/2016 09:26:40.162,39.58
WMT,ASK,04/04/2016 09:26:40.162,69.33
WY,BID,04/04/2016 09:26:40.412,31
XRX,BID,04/04/2016 09:26:40.412,11.04
EL,ASK,04/04/2016 09:26:40.412,103.67
ZTS,BID,04/04/2016 09:26:40.413,43.81
ZTS,ASK,04/04/2016 09:26:40.413,47.67
PYPL,ASK,04/04/2016 09:26:40.662,39.6
BAC,BID,04/04/2016 09:26:40.912,13.58
ROP,ASK,04/04/2016 09:26:40.913,186.07
PYPL,ASK,04/04/2016 09:26:41.163,39.58
PH,BID,04/04/2016 09:26:41.663,110.63
NSC,BID,04/04/2016 09:26:41.914,82.15
QRVO,ASK,04/04/2016 09:26:41.914,52.73
PH,BID,04/04/2016 09:26:42.164,110.84
SWN,ASK,04/04/2016 09:26:42.165,8.07
PYPL,ASK,04/04/2016 09:26:42.165,39.6
NSC,BID,04/04/2016 09:26:42.485,82.59
DPS,BID,04/04/2016 09:26:42.665,90.89
PRGO,BID,04/04/2016 09:26:43.166,127.03
NSC,ASK,04/04/2016 09:26:43.417,83.92
PRGO,BID,04/04/2016 09:26:43.666,127.05
NSC,ASK,04/04/2016 09:26:43.917,83.55
DPS,BID,04/04/2016 09:26:44.417,89.54
PRGO,BID,04/04/2016 09:26:44.668,127.03
F,TRADE,04/04/2016 09:26:44.918,13.11
XEC,ASK,04/04/2016 09:26:44.919,101.9
GPS,TRADE,04/04/2016 09:26:45.168,29.78
CNX,ASK,04/04/2016 09:26:45.170,11.14
PYPL,ASK,04/04/2016 09:26:45.170,39.58
PRGO,BID,04/04/2016 09:26:45.171,127.05
PFE,ASK,04/04/2016 09:26:45.171,30.09
ETFC,BID,04/04/2016 09:26:45.418,22.01
HAS,ASK,04/04/2016 09:26:45.419,83.34
INTU,ASK,04/04/2016 09:26:45.419,106.8
LLTC,ASK,04/04/2016 09:26:45.419,46.28
LRCX,ASK,04/04/2016 09:26:45.420,83.58
DG,ASK,04/04/2016 09:26:45.669,87.97
PRGO,BID,04/04/2016 09:26:45.670,127.08
PFE,ASK,04/04/2016 09:26:45.670,30.11
NEM,BID,04/04/2016 09:26:45.671,26.33
LLTC,ASK,04/04/2016 09:26:45.919,46.3
LRCX,BID,04/04/2016 09:26:45.920,80.56
LRCX,ASK,04/04/2016 09:26:45.920,84
NEM,BID,04/04/2016 09:26:46.169,26.34
NBL,ASK,04/04/2016 09:26:46.420,32.79
GE,BID,04/04/2016 09:26:47.171,31.62
LLTC,ASK,04/04/2016 09:26:47.171,46.28
WFM,ASK,04/04/2016 09:26:47.671,31.09
ATVI,BID,04/04/2016 09:26:47.672,33.98
HST,BID,04/04/2016 09:26:47.921,15.67
PYPL,ASK,04/04/2016 09:26:48.172,39.6
HST,BID,04/04/2016 09:26:48.422,15.79
NFLX,ASK,04/04/2016 09:26:48.673,105.69
BAC,BID,04/04/2016 09:26:48.673,13.57
MCO,ASK,04/04/2016 09:26:48.923,102.11
CCE,ASK,04/04/2016 09:26:49.174,58.84
APC,ASK,04/04/2016 09:26:49.174,46.68
APC,ASK,04/04/2016 09:26:49.925,46.84
CCE,ASK,04/04/2016 09:26:49.925,58.76
EMR,ASK,04/04/2016 09:26:49.925,55.24
APH,BID,04/04/2016 09:26:50.175,58.2
FLR,ASK,04/04/2016 09:26:50.426,54.34
EL,ASK,04/04/2016 09:26:50.426,103.66
EMR,ASK,04/04/2016 09:26:50.426,55.2
PH,BID,04/04/2016 09:26:50.676,110.63
CMI,ASK,04/04/2016 09:26:50.676,110.96
AON,BID,04/04/2016 09:26:50.926,103.18
ROP,ASK,04/04/2016 09:26:51.177,186.75
FFIV,ASK,04/04/2016 09:26:51.177,111.79
PH,BID,04/04/2016 09:26:51.178,111.09
CAT,BID,04/04/2016 09:26:51.427,75.92
ROP,BID,04/04/2016 09:26:51.677,183.56
ROP,ASK,04/04/2016 09:26:51.678,186.16
AAPL,BID,04/04/2016 09:26:51.678,110.65
CAT,BID,04/04/2016 09:26:51.927,76.16
NWSA,ASK,04/04/2016 09:26:52.178,13.81
LRCX,ASK,04/04/2016 09:26:52.178,83.58
ALXN,ASK,04/04/2016 09:26:52.499,144.29
SNDK,ASK,04/04/2016 09:26:52.499,76.83
ALXN,ASK,04/04/2016 09:26:52.929,145.8
SRE,BID,04/04/2016 09:26:53.179,103.81
SWN,ASK,04/04/2016 09:26:53.430,8.06
SRE,BID,04/04/2016 09:26:53.680,104.11
VRTX,ASK,04/04/2016 09:26:54.181,81.92
